"dest" "file" "sensor" "processing_level" "path_row" "scene_date" "year" "julian_day"
"44" "./qa_S30MB1HA/LC08_L1TP_219076_20141022_20170418_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20141022_20170418_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16365" "2014" "295"
"45" "./qa_S30MB1HA/LC08_L1TP_219076_20141107_20170417_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20141107_20170417_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16381" "2014" "311"
"46" "./qa_S30MB1HA/LC08_L1TP_219076_20141225_20170416_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20141225_20170416_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16429" "2014" "359"
"47" "./qa_S30MB1HA/LC08_L1TP_219076_20150110_20170415_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150110_20170415_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16445" "2015" "10"
"48" "./qa_S30MB1HA/LC08_L1TP_219076_20150227_20180528_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150227_20180528_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16493" "2015" "58"
"49" "./qa_S30MB1HA/LC08_L1TP_219076_20150331_20170411_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150331_20170411_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16525" "2015" "90"
"50" "./qa_S30MB1HA/LC08_L1TP_219076_20150416_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150416_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16541" "2015" "106"
"51" "./qa_S30MB1HA/LC08_L1TP_219076_20150502_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150502_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16557" "2015" "122"
"52" "./qa_S30MB1HA/LC08_L1TP_219076_20150518_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150518_20170409_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16573" "2015" "138"
"53" "./qa_S30MB1HA/LC08_L1TP_219076_20150603_20170408_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150603_20170408_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16589" "2015" "154"
"54" "./qa_S30MB1HA/LC08_L1TP_219076_20150721_20170406_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150721_20170406_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16637" "2015" "202"
"55" "./qa_S30MB1HA/LC08_L1TP_219076_20150806_20170406_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150806_20170406_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16653" "2015" "218"
"56" "./qa_S30MB1HA/LC08_L1TP_219076_20150822_20170405_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150822_20170405_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16669" "2015" "234"
"57" "./qa_S30MB1HA/LC08_L1TP_219076_20150923_20170403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20150923_20170403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16701" "2015" "266"
"58" "./qa_S30MB1HA/LC08_L1TP_219076_20151009_20170403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20151009_20170403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16717" "2015" "282"
"59" "./qa_S30MB1HA/LC08_L1TP_219076_20151025_20170402_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20151025_20170402_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16733" "2015" "298"
"60" "./qa_S30MB1HA/LC08_L1TP_219076_20151110_20170402_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20151110_20170402_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16749" "2015" "314"
"61" "./qa_S30MB1HA/LC08_L1TP_219076_20151212_20170401_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20151212_20170401_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16781" "2015" "346"
"62" "./qa_S30MB1HA/LC08_L1TP_219076_20160214_20170330_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160214_20170330_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16845" "2016" "45"
"63" "./qa_S30MB1HA/LC08_L1TP_219076_20160317_20170328_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160317_20170328_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16877" "2016" "77"
"64" "./qa_S30MB1HA/LC08_L1TP_219076_20160402_20170327_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160402_20170327_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16893" "2016" "93"
"65" "./qa_S30MB1HA/LC08_L1TP_219076_20160418_20170326_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160418_20170326_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16909" "2016" "109"
"66" "./qa_S30MB1HA/LC08_L1TP_219076_20160504_20170325_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160504_20170325_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16925" "2016" "125"
"67" "./qa_S30MB1HA/LC08_L1TP_219076_20160520_20170324_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160520_20170324_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16941" "2016" "141"
"68" "./qa_S30MB1HA/LC08_L1TP_219076_20160621_20170323_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160621_20170323_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16973" "2016" "173"
"69" "./qa_S30MB1HA/LC08_L1TP_219076_20160707_20170323_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160707_20170323_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16989" "2016" "189"
"70" "./qa_S30MB1HA/LC08_L1TP_219076_20160723_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160723_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17005" "2016" "205"
"71" "./qa_S30MB1HA/LC08_L1TP_219076_20160808_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160808_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17021" "2016" "221"
"72" "./qa_S30MB1HA/LC08_L1TP_219076_20160824_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160824_20170322_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17037" "2016" "237"
"73" "./qa_S30MB1HA/LC08_L1TP_219076_20160909_20170321_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20160909_20170321_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17053" "2016" "253"
"74" "./qa_S30MB1HA/LC08_L1TP_219076_20161011_20170319_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20161011_20170319_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17085" "2016" "285"
"75" "./qa_S30MB1HA/LC08_L1TP_219076_20161128_20170317_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20161128_20170317_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17133" "2016" "333"
"76" "./qa_S30MB1HA/LC08_L1TP_219076_20161230_20170314_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20161230_20170314_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17165" "2016" "365"
"77" "./qa_S30MB1HA/LC08_L1TP_219076_20170115_20170311_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170115_20170311_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17181" "2017" "15"
"78" "./qa_S30MB1HA/LC08_L1TP_219076_20170216_20170228_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170216_20170228_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17213" "2017" "47"
"79" "./qa_S30MB1HA/LC08_L1TP_219076_20170304_20170316_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170304_20170316_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17229" "2017" "63"
"80" "./qa_S30MB1HA/LC08_L1TP_219076_20170320_20170328_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170320_20170328_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17245" "2017" "79"
"81" "./qa_S30MB1HA/LC08_L1TP_219076_20170405_20170414_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170405_20170414_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17261" "2017" "95"
"82" "./qa_S30MB1HA/LC08_L1TP_219076_20170507_20170515_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170507_20170515_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17293" "2017" "127"
"83" "./qa_S30MB1HA/LC08_L1TP_219076_20170523_20170526_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170523_20170526_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17309" "2017" "143"
"84" "./qa_S30MB1HA/LC08_L1TP_219076_20170608_20170616_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170608_20170616_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17325" "2017" "159"
"85" "./qa_S30MB1HA/LC08_L1TP_219076_20170624_20170713_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170624_20170713_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17341" "2017" "175"
"86" "./qa_S30MB1HA/LC08_L1TP_219076_20170710_20170725_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170710_20170725_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17357" "2017" "191"
"87" "./qa_S30MB1HA/LC08_L1TP_219076_20170726_20170810_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170726_20170810_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17373" "2017" "207"
"88" "./qa_S30MB1HA/LC08_L1TP_219076_20170811_20170824_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170811_20170824_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17389" "2017" "223"
"89" "./qa_S30MB1HA/LC08_L1TP_219076_20170827_20170914_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170827_20170914_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17405" "2017" "239"
"90" "./qa_S30MB1HA/LC08_L1TP_219076_20170912_20170928_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170912_20170928_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17421" "2017" "255"
